date,code,name,open,high,low,close,volume,value
2026-04-16,AVGO,AVGO,395,399.68,392.35,398.47,18872895,7520282470.650001
2026-04-16,GOOGL,GOOGL,338.75,339.88,334.52,336.02,20541487,6902350461.74
2026-04-16,META,META,675.99,677.58,667.75,676.87,9544835,6460612466.45
2026-04-16,MSFT,MSFT,419.86,420.82,412.14,420.26,41642361,17500618633.86
2026-04-16,MU,MU,452.96,462.34,444.38,457.23,33626377,15374988355.710001
2026-04-16,NVDA,NVDA,197.43,199.85,195.81,198.35,134012859,26581450582.649998
2026-04-16,PLTR,PLTR,144.29,145.55,139.53,142.76,43746002,6245179245.5199995
2026-04-16,TSLA,TSLA,393.81,394.06,381.8,388.9,63515136,24701036390.399998
2026-04-17,AMD,AMD,281,281.05,274.14,278.39,35519852,9888371598.279999
2026-04-17,AMZN,AMZN,254.985,256.18,250.11,250.56,52029291,13036459152.960001
2026-04-17,AVGO,AVGO,400.9,406.725,399.81,406.54,20581701,8367284724.54
2026-04-17,GOOGL,GOOGL,337.65,342.32,336.24,341.68,25581881,8740817100.08
2026-04-17,META,META,678.6,691.52,675.13,688.55,16283480,11211990154.0
2026-04-17,MSFT,MSFT,424.82,431.58,420.69,422.79,48568190,20534145050.100002
2026-04-17,MU,MU,466.85,470.97,452.2,455.07,33405025,15201624726.75
2026-04-17,NVDA,NVDA,199.9,201.7,199.27,201.68,160324416,32334228218.88
2026-04-17,PLTR,PLTR,145.315,148.28,143.3,146.39,50657587,7415764160.929999
2026-04-17,TSLA,TSLA,395.92,409.28,391.65,400.62,90640032,36312209619.840004
2026-04-20,AMD,AMD,280.6,287.61,272,274.95,34833859,9577569532.05
2026-04-20,AMZN,AMZN,249.19,250.18,245.365,248.28,39463106,9797899957.68
2026-04-20,AVGO,AVGO,405.7,406.42,395.9,399.63,16922033,6762552047.79
2026-04-20,GOOGL,GOOGL,340.755,341.4,336.61,337.42,18784226,6338173536.92
2026-04-20,META,META,681.36,683.38,668,670.91,12533951,8409153065.41
2026-04-20,MSFT,MSFT,421.145,423.33,416.3,418.07,27582237,11531305822.59
2026-04-20,MU,MU,458.25,464.56,435.9,448.42,32013562,14355521472.04
2026-04-20,NVDA,NVDA,199.98,202.17,197.84,202.06,119381388,24122203259.28
2026-04-20,PLTR,PLTR,145,147.2,143.83,145.89,33482669,4884786580.41
2026-04-20,TSLA,TSLA,402.58,406.8,388.33,392.5,64603868,25357018190.0
2026-04-21,AMD,AMD,277.33,286.2,276.62,284.49,38950875,11081134428.75
2026-04-21,AMZN,AMZN,255.09,255.09,249.1,249.91,42922398,10726736484.18
2026-04-21,AVGO,AVGO,399.41,403.6,394.57,402.17,16275473,6545506976.41
2026-04-21,GOOGL,GOOGL,337.685,339.34,331.35,332.29,23123795,7683805840.55
2026-04-21,META,META,671,676.2,667.33,668.84,8660100,5792221284.0
2026-04-21,MSFT,MSFT,420.24,427.18,417.2,424.16,32048495,13593689639.2
2026-04-21,MU,MU,451.32,457.82,441.3,449.38,27733985,12463098179.3
2026-04-21,NVDA,NVDA,202.13,202.75,199,199.88,107945302,21576106963.76
2026-04-21,PLTR,PLTR,146.81,149.87,143.999,145.97,44829990,6543833640.3
2026-04-21,TSLA,TSLA,393,393.95,385.22,386.42,50530611,19526038702.62
2026-04-22,AMD,AMD,291.215,304.25,286.14,303.46,49054237,14885998760.019999
2026-04-22,AMZN,AMZN,252.44,255.94,250.33,255.36,36065067,9209575509.12
2026-04-22,AVGO,AVGO,406.98,423.2,404.86,422.65,23702546,10017881066.9
2026-04-22,GOOGL,GOOGL,337.02,339.82,335.17,339.32,20293014,6885825510.48
2026-04-22,META,META,674.355,678.38,669.75,674.72,9215603,6217951656.16
2026-04-22,MSFT,MSFT,426.185,433.7,423.67,432.92,29378173,12718398655.16
2026-04-22,MU,MU,462.93,491.98,458.56,487.48,45998149,22423177674.52
2026-04-22,NVDA,NVDA,200.99,202.5,199,202.5,107501042,21768961005.0
2026-04-22,PLTR,PLTR,148.36,152.68,147.41,152.62,43701459,6669716672.58
2026-04-22,TSLA,TSLA,387.57,393.01,385.3,387.51,62362785,24166202815.35
2026-04-23,AMD,AMD,302.01,310.22,299.76,305.33,45619726,13929070939.58
2026-04-23,AMZN,AMZN,255.39,258.79,253.07,255.08,39091394,9971432781.52
2026-04-23,AVGO,AVGO,422.39,429.31,417.8,419.94,19501553,8189482166.82
2026-04-23,GOOGL,GOOGL,341.18,341.96,336.18,338.89,18650256,6320385255.84
2026-04-23,META,META,663.7,669.56,653.05,659.15,11666981,7690290526.15
2026-04-23,MSFT,MSFT,419.885,423.66,411.41,415.75,38307959,15926533954.25
2026-04-23,MU,MU,482.28,493.62,471.8,481.72,38178002,18391107123.440002
2026-04-23,NVDA,NVDA,202.46,203.829,197.221,199.64,113561830,22671483741.199997
2026-04-23,PLTR,PLTR,149.7,150.29,139.92,141.57,58654421,8303706380.969999
2026-04-23,TSLA,TSLA,375.28,386,368.39,373.72,93969510,35118285277.200005
2026-04-24,AMD,AMD,336.755,352.99,334.54,347.81,81616660,28387090514.6
2026-04-24,AMZN,AMZN,259.98,264.5,257.685,263.99,53777353,14196683418.470001
2026-04-24,AVGO,AVGO,424.98,425,408.86,422.76,22491076,9508327289.76
2026-04-24,GOOGL,GOOGL,338.725,345.27,335.39,344.4,26426061,9101135408.4
2026-04-24,META,META,660.32,680.67,653.84,675.03,13348279,9010488773.369999
2026-04-24,MSFT,MSFT,416.97,424.95,415.8,424.62,27457404,11658962886.48
2026-04-24,MU,MU,495.915,506.99,489.36,496.72,35379587,17573748454.64
2026-04-24,NVDA,NVDA,199.96,210.95,199.81,208.27,214134441,44597780027.07
2026-04-24,PLTR,PLTR,142.96,143.33,138.93,143.09,38677156,5534314252.04
2026-04-24,TSLA,TSLA,373.5,382.76,370.73,376.3,62893307,23666751424.100002
2026-04-27,AMD,AMD,346.32,349.21,328.81,334.63,50585307,16927361281.41
2026-04-27,AMZN,AMZN,263.46,264.15,260.34,261.12,44906840,11726074060.800001
2026-04-27,AVGO,AVGO,420.475,422.75,414.63,418.2,17451598,7298258283.599999
2026-04-27,GOOGL,GOOGL,345.98,353.18,342.73,350.34,28576887,10011626591.58
2026-04-27,META,META,670.995,682.5,670.84,678.62,12805222,8689879753.64
2026-04-27,MSFT,MSFT,422.375,427.11,417.07,424.82,30867303,13113047660.46
2026-04-27,MU,MU,510.56,531.36,510.019,524.56,41298792,21663694331.519997
2026-04-27,NVDA,NVDA,209.645,216.825,207.38,216.61,187172421,40543418112.810005
2026-04-27,PLTR,PLTR,141.25,145.07,141.01,143.1,31275433,4475514462.3
2026-04-27,TSLA,TSLA,372.09,380.78,364.02,378.67,66735816,25270851444.72
2026-04-28,AMD,AMD,311.86,327.5,310,323.21,43002479,13898831237.589998
2026-04-28,AMZN,AMZN,258.39,261.03,256.63,259.7,42204447,10960494885.9
2026-04-28,AVGO,AVGO,400.305,405.81,394.65,399.83,25519212,10203346533.96
2026-04-28,GOOGL,GOOGL,348.55,352.42,346.12,349.78,27824052,9732296908.56
2026-04-28,META,META,674.24,678.18,665.625,671.34,10606755,7120738901.700001
2026-04-28,MSFT,MSFT,424.57,429.92,421.9,429.25,30438087,13065548844.75
2026-04-28,MU,MU,503.54,518.833,488.23,504.29,44816645,22600585907.05
2026-04-28,NVDA,NVDA,209.49,214.73,208.2,213.17,180275363,38429299130.71
2026-04-28,PLTR,PLTR,142.3,143.85,140.42,141.18,24757213,3495223331.34
2026-04-28,TSLA,TSLA,374.675,382.29,372.54,376.02,50864357,19126015519.14
2026-04-29,AMD,AMD,326.58,340.17,318.86,337.11,44704367,15070289159.37
2026-04-29,AMZN,AMZN,257.99,265.91,257.7,263.04,72367910,19035655046.4
2026-04-29,AVGO,AVGO,403.5,405.64,396.78,405.45,15962458,6471978596.099999
2026-04-29,GOOGL,GOOGL,347.565,355.79,344.21,349.94,35376328,12379592220.32
2026-04-29,META,META,668.91,674.25,663.808,669.12,18947464,12678127111.68
2026-04-29,MSFT,MSFT,424.575,426.82,420.29,424.46,38288316,16251858609.359999
2026-04-29,MU,MU,526,531.02,508.8,518.46,36248450,18793371387.0
2026-04-29,NVDA,NVDA,212.7,212.72,207.576,209.25,123711821,25886698544.25
2026-04-29,PLTR,PLTR,139.76,139.76,134.68,137.97,33348062,4601032114.14
2026-04-29,TSLA,TSLA,375.4,376.4,370.04,372.8,45384836,16919466860.800001
2026-04-30,AMD,AMD,341.355,354.96,332.6,354.49,42115325,14929461559.25
2026-04-30,AMZN,AMZN,273.17,273.88,256.16,265.06,100974867,26764398247.02
2026-04-30,AVGO,AVGO,415.52,418.38,404.23,417.43,21821575,9108980052.25
2026-04-30,GOOGL,GOOGL,374.07,385.84,365.82,384.8,72039993,27720989306.4
2026-04-30,META,META,619.32,620.85,600,611.91,52764984,32287421359.44
2026-04-30,MSFT,MSFT,410.81,414.42,398.01,407.78,70909408,28915438394.239998
2026-04-30,MU,MU,529.74,535.5,502.575,517.16,36554397,18904471952.52
2026-04-30,NVDA,NVDA,209.93,210.3,198.7,199.57,225239156,44950978362.92
2026-04-30,PLTR,PLTR,138.475,140.2,136.65,139.11,32523579,4524355074.690001
2026-04-30,TSLA,TSLA,372.75,384.75,368.17,381.63,51076041,19492149526.829998
2026-05-01,AMD,AMD,351.87,362.79,349.25,360.54,34279169,12359011591.26
2026-05-01,AMZN,AMZN,265.58,273.315,262.74,268.26,50825231,13634376468.06
2026-05-01,AVGO,AVGO,415.092,423.17,413.28,421.28,11882589,5005897093.92
2026-05-01,GOOGL,GOOGL,381.63,386.76,379.05,385.69,30105226,11611284615.94
2026-05-01,META,META,614.69,618.88,606.11,608.745,21404028,13029595024.86
2026-05-01,MSFT,MSFT,412.8,417.11,410.435,414.44,31372361,13001961292.84
2026-05-01,MU,MU,511.78,545.91,510.21,542.21,40215252,21805111786.920002
2026-05-01,NVDA,NVDA,201.28,203,197.12,198.45,128646996,25529996356.199997
2026-05-01,PLTR,PLTR,143.25,146.44,141.39,144.07,33219902,4785991281.139999
2026-05-01,TSLA,TSLA,382.485,397.821,378.8,390.82,65338257,25535497600.739998
2026-05-04,AMD,AMD,360.31,361.85,338.7,341.54,42000243,14344762994.220001
2026-05-04,AMZN,AMZN,268.795,276.1,268.795,272.05,49083734,13353229834.7
2026-05-04,AVGO,AVGO,418.215,423.83,409.53,416.5,15140433,6305990344.5
2026-05-04,GOOGL,GOOGL,385.63,387.38,379.79,383.25,26298574,10078928485.5
2026-05-04,META,META,607.935,614,602.75,610.41,16203902,9891023819.82
2026-05-04,MSFT,MSFT,411.54,420.78,410.8,413.62,28066528,11608877311.36
2026-05-04,MU,MU,560.6,592.799,557.76,576.45,46043705,26541893747.250004
2026-05-04,NVDA,NVDA,199.5,201.73,194.74,198.48,125368092,24883058900.16
2026-05-04,PLTR,PLTR,147.75,149.64,145.225,146.03,70525850,10298889875.5
2026-05-04,TSLA,TSLA,390.23,394.64,384.8,392.51,48765143,19140806278.93
2026-05-05,AMD,AMD,351.51,359.572,344.88,355.26,64235117,22820167665.42
2026-05-05,AMZN,AMZN,276.075,278.56,272.38,273.55,41908529,11464078107.95
2026-05-05,AVGO,AVGO,421.66,433.39,419.35,427.36,21175177,9049423642.720001
2026-05-05,GOOGL,GOOGL,386.23,392.82,384.02,388.43,23878626,9275174697.18
2026-05-05,META,META,613.31,614.35,600.36,604.96,17171301,10387950252.960001
2026-05-05,MSFT,MSFT,415.32,416.78,408.8,411.38,25700891,10572832539.58
2026-05-05,MU,MU,609.775,651.74,605.47,640.2,64268503,41144695620.600006
2026-05-05,NVDA,NVDA,199.3,200.24,196.03,196.5,113406620,22284400830.0
2026-05-05,PLTR,PLTR,140.295,142.98,134.72,135.91,89747094,12197527545.539999
2026-05-05,TSLA,TSLA,395.185,402.12,389,389.37,47780631,18604344292.47
2026-05-06,AMD,AMD,409.49,430.6,402.04,421.39,87732167,36969457852.13
2026-05-06,AMZN,AMZN,272.89,277.8,272.208,274.99,44551955,12251342105.45
2026-05-06,AVGO,AVGO,435.56,437.68,417.78,425.44,20707022,8809595439.68
2026-05-06,GOOGL,GOOGL,394.245,399.85,392.76,398.04,31308476,12462025787.04
2026-05-06,META,META,601.05,619.95,598.1,612.88,19915460,12205787124.8
2026-05-06,MSFT,MSFT,408,418.423,405.11,413.96,30285898,12537150336.08
2026-05-06,MU,MU,660.37,667.67,627.58,666.59,55725835,37146284352.65
2026-05-06,NVDA,NVDA,199.89,208.265,198.61,207.83,188362812,39147443217.96
2026-05-06,PLTR,PLTR,133.71,135.7,131.15,133.79,55524828,7428666738.12
2026-05-06,TSLA,TSLA,386.25,401.68,384.02,398.73,53465365,21318244986.45
2026-05-07,AMD,AMD,417.07,421.71,401.08,408.46,44885481,18333923569.26
2026-05-07,AMZN,AMZN,275.02,276.63,270.49,271.17,35892879,9733071998.43
2026-05-07,AVGO,AVGO,421.82,426.49,406.3,412.56,22791741,9402960666.960001
2026-05-07,GOOGL,GOOGL,399.92,400.1,392.68,397.99,24433490,9724284685.1
2026-05-07,META,META,614.72,624.98,613.54,616.81,12307372,7591310123.32
2026-05-07,MSFT,MSFT,420.11,427.98,418.76,420.77,34942445,14702732582.65
2026-05-07,MU,MU,649.83,683.09,635.42,646.63,47527514,30732716377.82
2026-05-07,NVDA,NVDA,208.34,214.2,206.5,211.5,168307873,35597115139.5
2026-05-07,PLTR,PLTR,135.1,140.95,134.78,137.05,50184874,6877836981.700001
2026-05-07,TSLA,TSLA,407.48,415.83,402.12,411.79,64294224,26475718500.960003
2026-05-08,AMD,AMD,418.59,456.29,418.29,455.19,58134868,26462410564.92
2026-05-08,AMZN,AMZN,271.63,274,269.95,272.68,34732681,9470907455.08
2026-05-08,AVGO,AVGO,419.8,435,414,430,22561421,9701411030.0
2026-05-08,GOOGL,GOOGL,397,402,396.36,400.8,21461849,8601909079.2
2026-05-08,META,META,615.2,616.77,606.06,609.63,13556963,8264731353.69
2026-05-08,MSFT,MSFT,417.385,418.63,414,415.12,33383790,13858278904.8
2026-05-08,MU,MU,676.45,747.21,676.21,746.81,65130914,48640417884.34
2026-05-08,NVDA,NVDA,213.03,217.8,212.89,215.2,136421361,29357876887.199997
2026-05-08,PLTR,PLTR,135.865,137.88,133.02,137.8,41745393,5752515155.400001
2026-05-08,TSLA,TSLA,416.475,431.2,416.39,428.35,65049970,27864154649.5
2026-05-11,AMD,AMD,460.55,469.215,450.88,458.79,46085390,21143516078.100002
2026-05-11,AMZN,AMZN,269.835,273.63,268.48,268.99,38176696,10269149457.04
2026-05-11,AVGO,AVGO,427.615,433.646,425.05,428.43,16825489,7208544252.27
2026-05-11,GOOGL,GOOGL,393.645,397.44,388.47,388.64,30753738,11952132736.32
2026-05-11,META,META,604.57,604.907,598.08,598.86,15940622,9546200890.92
2026-05-11,MSFT,MSFT,407.87,412.69,405.5,412.66,35657943,14714606758.380001
2026-05-11,MU,MU,792.98,818.67,768,795.33,70972938,56446906779.54
2026-05-11,NVDA,NVDA,214.035,222.3,213.89,219.44,160685774,35260886246.56
2026-05-11,PLTR,PLTR,134.91,137.14,132.771,136.89,41414474,5669227345.86
2026-05-11,TSLA,TSLA,422.16,449.16,416.8,445,78376127,34877376515.0
2026-05-12,AMD,AMD,449.25,458.8,426.11,448.29,39140061,17546097945.690002
2026-05-12,AMZN,AMZN,266.71,267.65,262.63,265.82,36776221,9775855066.22
2026-05-12,AVGO,AVGO,423.43,429.34,408.41,419.3,19004345,7968521858.5
2026-05-12,GOOGL,GOOGL,387.34,388.52,382.77,387.35,26017488,10077873976.800001
2026-05-12,META,META,594.815,603.745,592.6,603,11351559,6844990077.0
2026-05-12,MSFT,MSFT,414.48,415.5,406.64,407.77,38594221,15737565497.17
2026-05-12,MU,MU,774.7,782.76,706.601,766.58,73742954,56529873677.32
2026-05-12,NVDA,NVDA,218.545,223.75,214.92,220.78,159176619,35143013942.82
2026-05-12,PLTR,PLTR,136.6,137.43,133.46,136,38781122,5274232592.0
2026-05-12,TSLA,TSLA,441.41,447.8,422.26,433.45,60569303,26253764385.35
2026-05-13,AMD,AMD,457.035,459.5,432.65,445.5,30423354,13553604207.0
2026-05-13,AMZN,AMZN,264.43,270.72,263.2,270.13,39670915,10716304268.95
2026-05-13,AVGO,AVGO,415.805,418.63,404.8,416.79,16981163,7077578926.77
2026-05-13,GOOGL,GOOGL,385.595,403.7,385,402.62,28144555,11331560734.1
2026-05-13,META,META,598.83,619.9,596.66,616.63,14634394,9024006372.22
2026-05-13,MSFT,MSFT,403.2,406.31,401.03,405.21,29667073,12021394650.33
2026-05-13,MU,MU,813.155,814.95,779.47,803.63,54875148,44099315187.24
2026-05-13,NVDA,NVDA,224.93,227.84,221.565,225.83,150405386,33966048320.38
2026-05-13,PLTR,PLTR,134.006,136.99,128.75,130.05,55189399,7177381339.950001
2026-05-13,TSLA,TSLA,436.665,453.4,430.21,445.27,68283229,30404473376.829998
2026-05-14,AMD,AMD,440.6,453.31,435.68,449.7,26113570,11743272429.0
2026-05-14,AMZN,AMZN,269.15,270.78,266.63,267.22,31338435,8374256600.700001
2026-05-14,AVGO,AVGO,416.73,442.36,415.59,439.79,19733760,8678710310.4
2026-05-14,GOOGL,GOOGL,397.28,402.93,395.84,401.07,21136716,8477302686.12
2026-05-14,META,META,616,623.73,615,618.43,10651173,6587004918.389999
2026-05-14,MSFT,MSFT,404.48,411.84,400.88,409.43,27077542,11086358021.06
2026-05-14,MU,MU,787.62,812,775.63,776.01,42142707,32703162059.07
2026-05-14,NVDA,NVDA,229.85,236.54,229.3,235.74,180782857,42617750709.18
2026-05-14,PLTR,PLTR,129.65,134.48,129.45,133.73,37052595,4955043529.349999
2026-05-14,TSLA,TSLA,446.49,451.98,441.16,443.3,46070361,20422991031.3
2026-05-15,AMD,AMD,433.34,439,423.362,424.1,29131579,12354702653.900002
2026-05-15,AMZN,AMZN,262.5,264.355,260.89,264.14,40770344,10769078664.16
2026-05-15,AVGO,AVGO,432.81,432.81,419.8,425.19,18957093,8060366372.67
2026-05-15,GOOGL,GOOGL,396.315,399.54,393.18,396.78,20309702,8058483559.559999
2026-05-15,META,META,613.99,621.2,609.31,614.23,13272567,8152408828.41
2026-05-15,MSFT,MSFT,414.27,428.17,412.91,421.92,50771160,21421367827.2
2026-05-15,MU,MU,732.57,749.59,719,724.66,48519043,35159809700.38
2026-05-15,NVDA,NVDA,229.76,231.5,224.24,225.32,180977639,40777881619.479996
2026-05-15,PLTR,PLTR,132.8,135.64,132.29,133.99,32629745,4372059532.55
2026-05-15,TSLA,TSLA,433.98,434.66,422,422.24,52688742,22247294422.08
2026-05-18,AMD,AMD,429.5,438.8,410.71,420.99,28432130,11969642408.7
2026-05-18,AMZN,AMZN,263.865,268.85,262.53,264.86,33690787,8923341844.82
2026-05-18,AVGO,AVGO,421.41,422.01,414.37,420.71,17863287,7515263473.7699995
2026-05-18,GOOGL,GOOGL,395.685,408.61,394.53,396.94,26837196,10652756580.24
2026-05-18,META,META,609.105,615.59,603.69,611.21,13772443,8417854886.030001
2026-05-18,MSFT,MSFT,416.62,425.12,415.61,423.54,32564130,13792211620.2
2026-05-18,MU,MU,750.46,757,663.25,681.54,60042491,40921359316.14
2026-05-18,NVDA,NVDA,229.87,230,218.37,222.32,146280896,32521168798.719997
2026-05-18,PLTR,PLTR,132.5,135.935,131.33,135.14,32034602,4329156114.28
2026-05-18,TSLA,TSLA,419.27,421.13,405.33,409.99,52474188,21513892338.12
2026-05-19,AMD,AMD,412.6,428.75,393.36,414.05,38756913,16047299827.65
2026-05-19,AMZN,AMZN,262.04,262.25,255.19,259.34,40340697,10461956359.98
2026-05-19,AVGO,AVGO,409.815,417.95,405.86,411.07,20652068,8489445592.76
2026-05-19,GOOGL,GOOGL,396.96,397.15,386.11,387.66,39545672,15330275207.52
2026-05-19,META,META,608.92,613.93,600.55,602.61,11749947,7080635561.67
2026-05-19,MSFT,MSFT,429.9,432.7,416.49,417.42,33018678,13782656570.76
2026-05-19,MU,MU,665.58,725.95,652.21,698.74,61792066,43176588196.840004
2026-05-19,NVDA,NVDA,219.62,224.48,217.91,220.61,140948207,31094583946.27
2026-05-19,PLTR,PLTR,135.17,137.47,133.6,135.26,29777288,4027675974.8799996
2026-05-19,TSLA,TSLA,403.16,405.63,393.63,404.11,46500551,18791337664.61
2026-05-20,AMD,AMD,428.04,449.39,426.05,447.58,36137499,16174421802.42
2026-05-20,AMZN,AMZN,260.05,265.58,259.533,265.01,34933152,9257634611.52
2026-05-20,AVGO,AVGO,412.81,424.17,411.42,417.76,16312553,6814732141.28
2026-05-20,GOOGL,GOOGL,387.7,393.86,382.9,388.91,31744404,12345716159.640001
2026-05-20,META,META,600.755,608,597.81,605.06,11329709,6855153727.539999
2026-05-20,MSFT,MSFT,414.165,422.1,411.3,421.06,27864016,11732422576.960001
2026-05-20,MU,MU,734.955,735.68,700.66,731.99,48827357,35741137050.43
2026-05-20,NVDA,NVDA,223.18,226.13,220.495,223.47,184201587,41163528646.89
2026-05-20,PLTR,PLTR,134.145,137.24,132.42,137.15,31307677,4293847900.55
2026-05-20,TSLA,TSLA,407.6,417.46,406.39,417.26,45294745,18899685298.7
2026-05-21,AMD,AMD,441.99,451.2,431.6,449.59,27251983,12252219036.97
2026-05-21,AMZN,AMZN,263.5,269.49,261.37,268.46,36591743,9823419325.779999
2026-05-21,AVGO,AVGO,413.55,422.25,410.5,414.57,16865293,6991844519.01
2026-05-21,GOOGL,GOOGL,385.7,392.5,383.02,387.66,24852843,9634453117.380001
2026-05-21,META,META,600,609.6,594.808,607.38,13476078,8185100255.64
2026-05-21,MSFT,MSFT,424.75,426.34,415.71,419.09,31393469,13156688923.21
2026-05-21,MU,MU,736.36,764.9,732.2,762.1,42461460,32359878666.0
2026-05-21,NVDA,NVDA,222.29,227.4,217.93,219.51,203381760,44644330137.6
2026-05-21,PLTR,PLTR,135.8,138.55,135.42,137.415,24311882,3340817265.0299997
2026-05-21,TSLA,TSLA,422.175,426.95,412.9,417.85,42636854,17815809443.9
2026-05-22,AMD,AMD,469.84,481.41,461.71,467.51,34758602,16249994021.02
2026-05-22,AMZN,AMZN,268.655,269.785,266.235,266.32,27535526,7333261284.32
2026-05-22,AVGO,AVGO,417.49,419.99,410.21,414.14,14086441,5833758675.74
2026-05-22,GOOGL,GOOGL,387.345,388.74,381.772,382.97,20442123,7828719845.31
2026-05-22,META,META,607.88,614.81,606.95,610.26,11688623,7133099071.98
2026-05-22,MSFT,MSFT,419.535,424.4,416.33,418.57,22390344,9371926288.08
2026-05-22,MU,MU,756.815,780.2,747.2,751,36002915,27038189165.0
2026-05-22,NVDA,NVDA,220.904,221.01,214.8,215.33,169275710,36450138634.3
2026-05-22,PLTR,PLTR,137.425,139.02,134.3,136.88,27578014,3774878556.3199997
2026-05-22,TSLA,TSLA,422.665,431.51,420.51,426.01,46104710,19641067507.1
2026-05-26,AMD,AMD,484.74,506.96,480.23,503.89,38473784,19386555019.76
2026-05-26,AMZN,AMZN,267.94,269.3,262.07,265.29,38028118,10088479424.220001
2026-05-26,AVGO,AVGO,418.5,435.31,417,422.01,22562895,9521767318.949999
2026-05-26,GOOGL,GOOGL,384.51,389.26,382.6,388.88,27747388,10790404245.44
2026-05-26,META,META,608.89,614.47,605.3,612.34,12234166,7491469208.440001
2026-05-26,MSFT,MSFT,416.43,419.77,413.02,416.03,30398049,12646500325.47
2026-05-26,MU,MU,820.5,916.8,820.295,895.88,76560763,68589256356.44
2026-05-26,NVDA,NVDA,216.54,218.18,212,214.86,187202576,40222345479.36
2026-05-26,PLTR,PLTR,136.16,138.68,133.3,136.6,31723941,4333490340.599999
2026-05-26,TSLA,TSLA,430.26,435.2,426.12,433.59,45658897,19797241150.23
2026-05-27,AMD,AMD,508,510.21,486.66,495.54,27589331,13671617083.74
2026-05-27,AMZN,AMZN,266.15,272.41,265.7,271.85,40061864,10890817728.400002
2026-05-27,AVGO,AVGO,425.07,432.8,416.49,421.86,17601013,7425163344.18
2026-05-27,GOOGL,GOOGL,386.665,393.88,385.9,388.83,23087287,8977029804.21
2026-05-27,META,META,609.395,638.5,609,635.255,23143594,14702083806.47
2026-05-27,MSFT,MSFT,411.01,415.94,409.58,412.67,28901479,11926773338.93
2026-05-27,MU,MU,955.66,956.16,888.15,928.41,72295713,67120062906.329994
2026-05-27,NVDA,NVDA,214.12,214.15,208.78,212.6,167601172,35632009167.2
2026-05-27,PLTR,PLTR,133.3,135.73,131.63,132.51,34159784,4526512977.84
2026-05-27,TSLA,TSLA,442.89,445.6,435.52,440.36,44656505,19664938541.8
2026-05-28,AMD,AMD,499,527.2,493.52,518.09,31438519,16287982308.710001
2026-05-28,AMZN,AMZN,272.27,274.5,267.44,274,40630385,11132725490.0
2026-05-28,AVGO,AVGO,421.14,429.68,414.01,426.58,17855573,7616830330.34
2026-05-28,GOOGL,GOOGL,388,391.87,385.16,390.13,24357455,9502573919.15
2026-05-28,META,META,639.495,643,629.31,635.29,16772379,10655324654.91
2026-05-28,MSFT,MSFT,412.975,429.49,412.67,426.99,47250541,20175508501.59
2026-05-28,MU,MU,929.83,949.49,904.78,923.52,49694349,45893725188.479996
2026-05-28,NVDA,NVDA,211.275,215.519,211.22,214.25,143996048,30851153284.0
2026-05-28,PLTR,PLTR,133.16,145,133,143.34,52085169,7465888124.46
2026-05-28,TSLA,TSLA,437.615,443.96,436.3,442.1,32434996,14339511731.6
2026-05-29,AMD,AMD,520.8,522,503.43,516.1,30803236,15897550099.6
2026-05-29,AMZN,AMZN,271.29,274.75,269.64,270.64,54749561,14817421189.039999
2026-05-29,AVGO,AVGO,432.95,448.9,431.471,446.77,41798353,18674250169.809998
2026-05-29,GOOGL,GOOGL,385.24,385.24,378.46,380.34,44415846,16893122867.64
2026-05-29,META,META,633.5,634.5,623.35,632.51,19806536,12527832085.36
2026-05-29,MSFT,MSFT,432.545,450.33,432.36,450.24,79654376,35863586250.24
2026-05-29,MU,MU,957,981,940.51,971,60498561,58744102731.0
2026-05-29,NVDA,NVDA,214.575,217.86,211.13,211.14,289410623,61106158940.21999
2026-05-29,PLTR,PLTR,147.825,157.779,145.79,156.54,92196609,14432457172.859999
2026-05-29,TSLA,TSLA,439.845,441.07,428.14,435.79,45176821,19687606823.59
2026-06-01,AMD,AMD,500.16,517.5,486.8,510.13,33309248,16992046682.24
2026-06-01,AMZN,AMZN,266.285,266.63,260.7,261.26,53604380,14004680318.8
2026-06-01,AVGO,AVGO,450.09,466.05,442.22,459.97,30585993,14068639200.210001
2026-06-01,GOOGL,GOOGL,376.52,378.56,373.52,376.37,28672120,10791325804.4
2026-06-01,META,META,630.4,635.75,599.53,600.47,29138805,17496978238.350002
2026-06-01,MSFT,MSFT,464.84,466.32,458.27,460.52,53628910,24697185633.2
2026-06-01,MU,MU,1009.72,1046.97,1009.5,1035.5,46552116,48204716118.0
2026-06-01,NVDA,NVDA,215.73,224.87,215.7,224.36,212850685,47755179686.600006
2026-06-01,PLTR,PLTR,159.98,163.7,155.88,160.65,57653963,9262109155.95
2026-06-01,TSLA,TSLA,427.49,429.6,415.43,415.88,44937852,18688753889.76
2026-06-02,AMD,AMD,506.3,522.49,501.22,521.54,24293209,12669880221.859999
2026-06-02,AMZN,AMZN,257.16,261.203,254.37,256.52,41810982,10725353102.64
2026-06-02,AVGO,AVGO,488.79,488.82,470.459,481.57,38306651,18447333922.07
2026-06-02,GOOGL,GOOGL,366.59,373.54,358.44,361.85,50412300,18241690755.0
2026-06-02,META,META,603.24,608.88,596.68,597.63,18251964,10907921245.32
2026-06-02,MSFT,MSFT,446.88,453.5,440.43,441.31,37036801,16344710649.31
2026-06-02,MU,MU,1050,1076.56,1017.201,1064.1,47555370,50603669216.99999
